pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,st_teff,st_rad,st_mass,P_NAME,P_HABITABLE,P_ESI,P_HABZONE_CON,P_HABZONE_OPT,P_TEMP_SURF,P_TYPE
Kepler-974 b,1.57,3.09,577.0,0.0419,3687.0,0.5,0.52,Kepler-974 b,0,0.3282859,0,0,644.64187,Terran
Kepler-218 b,1.48,2.79,1156.0,0.046,5502.0,1.063,1.019,Kepler-218 b,0,0.28264207,0,0,1348.3313,Terran
Kepler-1387 b,0.93,0.749,1123.0,0.031,5046.0,0.77,0.82,Kepler-1387 b,0,0.29734233,0,0,1183.7082,Terran
Kepler-1205 b,1.41,2.57,1667.0,0.0196,5226.0,0.81,0.84,Kepler-1205 b,0,0.28413438,0,0,1615.4647,Terran
Kepler-1067 c,1.74682428,3.7,973.0,0.06069,5594.0,0.934,0.981,Kepler-1067 c,0,0.27409248,0,0,1078.2967,Superterran
Kepler-1222 b,0.79,0.418,1246.0,0.02801,5239.0,0.8,0.84,Kepler-1222 b,0,0.29124289,0,0,1316.1366,Subterran
K2-285 d,2.48,6.5,619.9,0.1178,4975.0,0.787,0.83,K2-285 d,0,0.27736984,0,0,657.43508,Superterran
K2-285 e,1.95,10.7,500.9,0.18041,4975.0,0.787,0.83,K2-285 e,0,0.36281156,0,0,531.24544,Superterran
Kepler-1876 b,0.853,2.4,1299.0,0.0758,6104.0,1.477,1.187,Kepler-1876 b,0,0.29366715,0,0,1336.8404,Terran
Kepler-22 b,2.1,9.1,279.0,0.812,5596.0,0.869,0.857,Kepler-22 b,2,0.7216326,1,1,275.41808,Superterran
Kepler-1107 b,1.34,2.36,1897.0,0.01285,5268.0,0.82,0.86,Kepler-1107 b,0,0.2860482,0,0,2015.9987,Terran
Kepler-1969 b,1.68161001,3.47,999.0,0.0717,6046.0,1.007,1.111,Kepler-1969 b,0,0.28099121,0,0,968.09047,Superterran
Kepler-996 b,1.98,4.58,1272.0,0.0474,6014.0,1.14,1.09,Kepler-996 b,0,0.25736492,0,0,1518.9251,Superterran
K2-85 b,1.4,3.2,1355.0,0.013,4232.0,0.71,0.7,K2-85 b,0,0.29147447,0,0,1575.3093,Terran
Kepler-1385 b,0.85,0.543,1423.0,0.04262,5732.0,1.29,1.15,Kepler-1385 b,0,0.29143357,0,0,1829.7909,Terran
K2-291 b,1.589,6.49,1278.0,0.03261,5520.0,0.899,0.934,K2-291 b,0,0.27697092,0,0,1447.9385,Terran
Kepler-1039 b,1.46,2.73,2080.0,0.01714,4870.0,0.74,0.79,Kepler-1039 b,0,0.28273128,0,0,1459.7101,Terran
Kepler-1383 b,1.41,2.57,928.0,0.11397,6370.0,1.44,1.26,Kepler-1383 b,0,0.28795357,0,0,1161.8996,Terran
Kepler-1484 b,2.11,5.1,624.0,0.1939,5730.0,0.92,0.94,Kepler-1484 b,0,0.25716147,0,0,1033.0863,Superterran
Kepler-1864 b,0.75408365,0.353,1156.0,0.049,5854.0,0.979,1.03,Kepler-1864 b,0,0.28907817,0,0,1324.9992,Subterran
K2-36 b,1.43,4.3,1328.0,0.02288,4916.0,0.718,0.79,K2-36 b,0,0.28459917,0,0,1369.1852,Terran
Kepler-538 b,2.215,12.9,417.0,0.3554,5534.0,0.8717,0.892,Kepler-538 b,0,0.44640241,0,0,434.11569,Superterran
Kepler-988 b,2.07,4.94,368.0,0.1085,4005.0,0.53,0.55,Kepler-988 b,0,0.40359153,0,0,478.03605,Superterran
Kepler-1694 b,1.17986031,1.76,956.0,0.0449,4954.0,0.756284,0.82,Kepler-1694 b,0,0.29957983,0,0,1013.4501,Terran
Kepler-526 b,1.99,4.62,1099.0,0.06518,5894.0,1.14,1.15,Kepler-526 b,0,0.25758685,0,0,1391.8279,Superterran
Kepler-109 b,2.49,4.9,1276.0,0.0701,5950.0,1.387,1.094,Kepler-109 b,0,0.23399611,0,0,1325.8275,Superterran
Kepler-159 b,2.38,6.26,447.0,0.082,4625.0,0.663,0.628,Kepler-159 b,0,0.28408624,0,0,650.90648,Superterran
K2-18 b,2.37,8.92,284.0,0.1429,3457.0,0.411,0.359,K2-18 b,2,0.70093768,0,1,302.73451,Superterran
Kepler-208 d,1.2,1.87,999.0,0.103,6092.0,1.314,1.082,Kepler-208 d,0,0.29727403,0,0,1070.9197,Terran
Kepler-364 b,1.55,3.02,753.0,0.178,6108.0,1.284,1.076,Kepler-364 b,0,0.29586872,0,0,834.57529,Terran
Kepler-524 b,1.91,4.31,974.0,0.07955,6014.0,1.1,1.09,Kepler-524 b,0,0.26219107,0,0,1317.0046,Superterran
Kepler-1189 b,1.77,3.78,1158.0,0.0467,6012.0,1.16,1.11,Kepler-1189 b,0,0.26877991,0,0,1363.0666,Superterran
Kepler-401 d,2.27,5.77,380.0,0.66886,6184.0,1.29,1.17,Kepler-401 d,0,0.37503964,0,0,494.1612,Superterran
Kepler-1042 b,2.19,5.43,574.0,0.0756,4815.0,0.72,0.75,Kepler-1042 b,0,0.27468943,0,0,740.738,Superterran
TOI-1416 b,1.62,3.48,1517.0,0.019,4884.0,0.793,0.798,TOI-1416 b,0,0.27479549,0,0,1601.5803,Superterran
Kepler-1528 b,1.46,2.73,1549.0,0.0296,5857.0,1.03,1.03,Kepler-1528 b,0,0.28204699,0,0,1611.6832,Terran
Kepler-1436 b,1.31,2.27,1001.0,0.0907,5972.0,1.09,1.06,Kepler-1436 b,0,0.28837523,0,0,1514.8578,Terran
Kepler-1621 b,2.16,5.31,469.0,0.4204,6158.0,1.24,1.15,Kepler-1621 b,0,0.31993589,0,0,584.24387,Superterran
Kepler-1478 b,1.73,3.64,598.0,0.1681,5904.0,1.06,1.04,Kepler-1478 b,0,0.28693793,0,0,835.87563,Superterran
Kepler-203 c,2.47,749.9,1096.0,0.061,5821.0,1.114,1.06,Kepler-203 c,0,0.2359491,0,0,1229.5908,Superterran
Kepler-221 b,1.71,5.95575,1090.0,0.037,5243.0,0.821,0.854,Kepler-221 b,0,0.27375844,0,0,1185.2901,Superterran
Kepler-386 b,1.39,2.51,651.0,0.096,5178.0,0.767,0.825,Kepler-386 b,0,0.31524364,0,0,736.6987,Terran
Kepler-1591 b,1.27,2.15,892.0,0.0794,6082.0,1.16,1.1,Kepler-1591 b,0,0.29116045,0,0,1310.7361,Terran
Kepler-115 b,1.09,1.32,1489.0,0.036,5979.0,1.205,1.042,Kepler-115 b,0,0.29334042,0,0,1720.9738,Terran
Kepler-717 b,2.42,6.44,1139.0,0.052,5485.0,0.85,0.88,Kepler-717 b,0,0.23524299,0,0,1786.1744,Superterran
Kepler-1566 b,0.79,0.418,1871.0,0.01198,5254.0,0.81,0.84,Kepler-1566 b,0,0.28860595,0,0,2033.681,Subterran
Kepler-1022 b,2.36,6.17,512.0,0.0805,4445.0,0.68,0.71,Kepler-1022 b,0,0.29529059,0,0,618.76762,Superterran
Kepler-1340 b,1.55,3.02,2174.0,0.01523,6331.0,1.42,1.27,Kepler-1340 b,0,0.2768975,0,0,2445.2868,Terran
Kepler-936 b,1.45,2.7,867.0,0.0954,5482.0,0.89,0.92,Kepler-936 b,0,0.30038997,0,0,834.93244,Terran
Kepler-1349 b,0.7,0.271,1668.0,0.03421,6086.0,1.28,1.16,Kepler-1349 b,0,0.28270206,0,0,1898.0093,Subterran
Kepler-394 d,1.50066814,2.86,1165.0,0.05904,6398.0,1.101,1.141,Kepler-394 d,0,0.28394775,0,0,1166.9688,Terran
Kepler-1601 b,0.82,0.477,1507.0,0.03281,5869.0,1.07,1.04,Kepler-1601 b,0,0.29074858,0,0,1648.1847,Terran
Kepler-1751 b,1.82417378,3.98,984.0,0.0712,6052.0,0.967,0.974,Kepler-1751 b,0,0.26971013,0,0,1100.742,Superterran
K2-133 e,1.73,3.64,296.0,0.1346,3655.0,0.455,0.461,K2-133 e,0,0.7191063,0,0,334.6979,Superterran
Kepler-283 c,1.82,3.97,240.0,0.341,4351.0,0.566,0.596,Kepler-283 c,2,0.79063717,1,1,279.76819,Superterran
Kepler-1086 b,2.44,6.53,433.0,0.1198,4350.0,0.66,0.7,Kepler-1086 b,0,0.35424799,0,0,506.63724,Superterran
Kepler-1497 b,1.66,3.39,924.0,0.0817,5675.0,0.95,0.96,Kepler-1497 b,0,0.28220129,0,0,965.08262,Superterran
Kepler-981 b,2.31,5.95,1103.0,0.0535,5718.0,0.96,0.98,Kepler-981 b,0,0.24404617,0,0,1187.131,Superterran
K2-3 d,1.458,2.2,305.2,0.2014,3844.0,0.546,0.549,K2-3 d,1,0.81426382,0,1,315.44273,Terran
TOI-411 c,2.328,9.72,931.0,0.1017,6169.0,1.117,1.098,TOI-411 c,0,0.24690364,0,0,1015.8168,Superterran
Kepler-436 c,2.33,6.04,503.0,0.11452,4685.0,0.71,0.75,Kepler-436 c,0,0.32606939,0,0,555.03611,Superterran
TOI-1680 b,1.466,2.75,404.0,0.03144,3225.0,0.2106,0.1798,TOI-1680 b,0,0.53583288,0,0,416.32669,Terran
Kepler-1743 b,1.59887007,3.18,1144.0,0.084,5855.0,1.613,1.266,Kepler-1743 b,0,0.27669634,0,0,1416.5751,Terran
Kepler-583 b,2.28,5.82,1017.0,0.0689,5523.0,0.91,0.94,Kepler-583 b,0,0.24879626,0,0,1034.108,Superterran
WASP-84 c,1.95,15.2,1329.0,0.02359,5280.0,0.768,0.853,WASP-84 c,0,0.25871317,0,0,1553.501,Superterran
Kepler-1201 b,2.29,5.86,789.0,0.1183,6177.0,1.24,1.15,Kepler-1201 b,0,0.25689505,0,0,857.89305,Superterran
Kepler-1540 b,2.49,6.76,266.0,0.4426,4540.0,0.69,0.74,Kepler-1540 b,2,0.68524014,1,1,270.03485,Superterran
Kepler-1568 b,1.3,2.24,729.0,0.15157,5956.0,1.19,1.09,Kepler-1568 b,0,0.30408297,0,0,862.03461,Terran
K2-147 b,1.47286006,2.77,1077.0,0.01575,3690.0,0.578,0.563,K2-147 b,0,0.29121804,0,0,1084.4935,Subterran
Kepler-1552 b,2.47,6.66,268.0,0.6011,5202.0,0.78,0.85,Kepler-1552 b,0,0.64650474,0,0,329.59254,Superterran
K2-3 c,1.582,2.68,371.8,0.1357,3844.0,0.546,0.549,K2-3 c,0,0.59721169,0,0,384.43509,Terran
K2-3 b,2.078,5.11,501.3,0.0747,3844.0,0.546,0.549,K2-3 b,0,0.36466942,0,0,517.84943,Superterran
Kepler-1542 c,0.65,0.208,1287.0,0.0387,5564.0,0.99,0.94,Kepler-1542 c,0,0.27893939,0,0,1518.6256,Subterran
Kepler-173 c,2.43,6.48,956.0,0.074,6031.0,0.949,1.067,Kepler-173 c,0,0.23989783,0,0,1103.5948,Superterran
Kepler-1445 b,0.96,0.84,987.0,0.09587,6150.0,1.26,1.13,Kepler-1445 b,0,0.29853042,0,0,1136.3742,Terran
Kepler-1095 b,1.21,1.92,1108.0,0.0514,5658.0,0.92,0.94,Kepler-1095 b,0,0.29430065,0,0,1202.8015,Terran
Kepler-1123 b,1.67,3.43,1061.0,0.0497,5500.0,0.9,0.93,Kepler-1123 b,0,0.27761877,0,0,1088.9234,Superterran
TOI-2084 b,2.47,6.66,527.0,0.05006,3551.0,0.475,0.453,TOI-2084 b,0,0.32488222,0,0,544.7285,Superterran
Kepler-1371 c,0.64,0.196,1216.0,0.02937,5361.0,0.83,0.87,Kepler-1371 c,0,0.2776915,0,0,1550.7802,Subterran
TOI-411 b,1.362,13.71,1241.0,0.05727,6169.0,1.117,1.098,TOI-411 b,0,0.28744213,0,0,1354.5005,Terran
HD 219134 c,1.511,4.36,782.0,0.0653,4699.0,0.778,0.81,HD 219134 c,0,0.3003019,0,0,807.44785,Terran
HD 219134 f,1.31,7.3,522.6,0.1463,4699.0,0.778,0.81,HD 219134 f,0,0.39013041,0,0,538.8344,Terran
Kepler-1877 b,0.624086,0.179,1278.0,0.03472,5615.0,0.936,1.022,Kepler-1877 b,0,0.27621204,0,0,1469.0006,Subterran
Kepler-331 c,1.84,4.04,425.0,0.105,4347.0,0.492,0.653,Kepler-331 c,0,0.34733666,0,0,565.36754,Superterran
Kepler-543 b,2.5,6.8,521.0,0.1023,4671.0,0.67,0.7,Kepler-543 b,0,0.28298515,0,0,634.69121,Superterran
Kepler-1105 b,2.01,4.7,729.0,0.0471,4299.0,0.68,0.71,Kepler-1105 b,0,0.27979855,0,0,769.42283,Superterran
Kepler-1311 b,1.24,2.07,1019.0,0.10082,5748.0,1.4,1.05,Kepler-1311 b,0,0.29346979,0,0,1200.4038,Terran
Kepler-1449 b,1.68,3.46,867.0,0.1176,5979.0,1.1,1.08,Kepler-1449 b,0,0.27633198,0,0,1124.5321,Superterran
Kepler-389 c,1.46,2.73,636.0,0.11,5376.0,0.792,0.765,Kepler-389 c,0,0.33364301,0,0,644.50929,Terran
Kepler-147 c,2.43,6.48,689.0,0.216,6012.0,1.468,1.145,Kepler-147 c,0,0.25623576,0,0,791.49586,Superterran
K2-158 c,1.28,2.18,948.0,0.0622,5503.0,0.95,0.92,K2-158 c,0,0.2954401,0,0,1050.2201,Terran
Kepler-167 b,1.718,3.6,918.0,0.04825,4884.0,0.749,0.777,Kepler-167 b,0,0.27955535,0,0,960.34408,Superterran
Kepler-374 c,1.1,1.37,1467.0,0.042,5977.0,0.911,1.033,Kepler-374 c,0,0.29341666,0,0,1643.618,Terran
Kepler-1904 b,1.3904994,2.51,567.0,0.0436,3805.0,0.497,0.526,Kepler-1904 b,0,0.3342685,0,0,652.65291,Terran
Kepler-186 e,1.27,2.15,319.0,0.11,3788.0,0.472,0.478,Kepler-186 e,0,0.60483093,0,0,390.82216,Terran
Kepler-1902 b,1.17563613,1.74,601.0,0.0385,3729.0,0.514,0.52,Kepler-1902 b,0,0.31741389,0,0,770.80612,Terran
Kepler-316 b,1.06,1.2,837.0,0.027,4204.0,0.52,0.587,Kepler-316 b,0,0.30143092,0,0,1021.5124,Terran
Kepler-1585 b,1.79,3.86,1064.0,0.0445,5538.0,0.91,0.94,Kepler-1585 b,0,0.27237065,0,0,1062.2959,Superterran
Kepler-1856 b,1.73447868,3.66,1344.0,0.0215,4948.0,0.816,0.782,Kepler-1856 b,0,0.26920511,0,0,1621.6469,Superterran
Kepler-1958 b,2.05124311,4.86,806.0,0.0856,5749.0,0.864,0.961,Kepler-1958 b,0,0.2618556,0,0,982.74001,Superterran
Kepler-1301 b,1.4,2.54,734.0,0.0815,5188.0,0.81,0.85,Kepler-1301 b,0,0.30338622,0,0,825.74645,Terran
Kepler-1695 b,1.11948901,1.46,957.0,0.0529,5473.19,0.987155,0.96,Kepler-1695 b,0,0.29678168,0,0,1178.1421,Terran
HD 213885 b,1.745,8.83,2128.0,0.02012,5978.0,1.1011,1.068,HD 213885 b,0,0.26771445,0,0,2197.1592,Superterran
Kepler-1103 b,2.27,5.77,736.0,0.15336,6092.0,1.15,1.11,Kepler-1103 b,0,0.24997136,0,0,1012.3348,Superterran
LHS 475 b,0.991,0.941,586.0,0.02037,3300.0,0.2789,0.262,LHS 475 b,0,0.35345302,0,0,625.52049,Terran
TOI-2095 c,1.33,7.4,297.0,0.137,3759.0,0.44,0.44,TOI-2095 c,0,0.76627784,0,0,335.59481,Terran
Kepler-184 b,2.36,6.17,780.0,0.092,5788.0,0.873,0.872,Kepler-184 b,0,0.25549478,0,0,833.26206,Superterran
Kepler-345 c,1.2,2.2,575.0,0.077,4504.0,0.623,0.61,Kepler-345 c,0,0.31560245,0,0,779.70471,Terran
Kepler-261 c,2.0,4.66,505.0,0.156,5098.0,0.794,0.834,Kepler-261 c,0,0.34405028,0,0,555.4094,Superterran
Kepler-1560 b,0.89,0.64,1269.0,0.04175,5815.0,1.02,1.02,Kepler-1560 b,0,0.29409889,0,0,1415.8925,Terran
Kepler-270 b,2.01,4.7,984.0,0.107,6067.0,1.461,1.17,Kepler-270 b,0,0.26158519,0,0,1052.5279,Superterran
Kepler-215 d,2.39,23.6,527.0,0.185,5739.0,1.027,0.788,Kepler-215 d,0,0.29150162,0,0,625.30177,Superterran
Kepler-1867 b,1.15985997,1.65,768.0,0.0872,5693.0,0.816,0.911,Kepler-1867 b,0,0.29740297,0,0,1105.1399,Terran
Kepler-48 b,1.88,3.94,932.0,0.05394,5194.0,0.89,0.88,Kepler-48 b,0,0.26822269,0,0,1049.0801,Superterran
Kepler-1380 b,1.43,2.63,786.0,0.0917,5570.0,0.94,0.96,Kepler-1380 b,0,0.28583686,0,0,1247.3572,Terran
K2-54 b,2.6116925,7.33,560.0,0.0761,3990.0,0.643,0.615,K2-54 b,0,0.35343278,0,0,620.60356,Terran
Kepler-1416 b,0.88,0.615,1870.0,0.0257,6019.0,1.15,1.09,Kepler-1416 b,0,0.29193879,0,0,2113.2893,Terran
Kepler-653 b,1.95,4.46,819.0,0.11945,5665.0,1.19,1.02,Kepler-653 b,0,0.27162378,0,0,890.48877,Superterran
TOI-540 b,0.903,0.674,611.0,0.01223,3216.0,0.1895,0.159,TOI-540 b,0,0.35050419,0,0,630.90256,Terran
Kepler-1485 b,1.47,2.76,728.0,0.14732,6087.0,1.12,1.11,Kepler-1485 b,0,0.29571529,0,0,882.49136,Terran
Kepler-769 c,1.79,3.86,803.0,0.1297,6186.0,1.28,1.19,Kepler-769 c,0,0.28007181,0,0,885.5346,Superterran
Kepler-1900 b,1.62314676,3.27,1356.0,0.042,6173.0,1.041,1.104,Kepler-1900 b,0,0.2746827,0,0,1593.3122,Superterran
Kepler-1466 b,1.55,3.02,585.0,0.17981,5884.0,1.02,1.01,Kepler-1466 b,0,0.32940514,0,0,644.24478,Terran
Kepler-322 b,1.01,1.01,1373.0,0.027,5388.0,0.89,0.908,Kepler-322 b,0,0.29488261,0,0,1483.35,Terran
Kepler-1317 b,1.56,3.05,1796.0,0.0128,5144.0,0.79,0.83,Kepler-1317 b,0,0.27675977,0,0,2003.6439,Terran
Kepler-567 b,2.25,5.69,611.0,0.1229,5148.0,0.79,0.84,Kepler-567 b,0,0.29136433,0,0,648.48447,Superterran
Kepler-888 b,1.76,3.75,417.0,0.31481,5875.0,0.9,0.97,Kepler-888 b,0,0.40998639,0,0,490.04798,Superterran
Kepler-404 c,1.72,3.61,678.0,0.118,5654.0,0.884,0.86,Kepler-404 c,0,0.30860255,0,0,689.81799,Superterran
Kepler-1400 b,1.62,3.26,725.0,0.0771,5044.0,0.78,0.83,Kepler-1400 b,0,0.3036056,0,0,742.84522,Superterran
Kepler-326 d,1.21,6.9,781.0,0.066,5105.0,0.801,0.91,Kepler-326 d,0,0.29845628,0,0,1023.0658,Terran
TOI-712 b,2.049,4.85,650.0,0.07928,4622.0,0.674,0.732,TOI-712 b,0,0.28887835,0,0,658.74875,Superterran
TOI-712 d,2.474,6.68,313.6,0.3405,4622.0,0.674,0.732,TOI-712 d,0,0.65669073,0,0,324.13215,Superterran
Kepler-1795 b,1.66301611,3.4,520.0,0.1002,4500.0,0.688,0.768,Kepler-1795 b,0,0.34551175,0,0,587.81635,Superterran
Kepler-1459 b,1.36,2.42,349.0,0.2829,4828.0,0.74,0.78,Kepler-1459 b,0,0.57680628,0,0,400.27554,Terran
Kepler-1615 b,2.06,4.9,658.0,0.2788,5865.0,1.05,1.04,Kepler-1615 b,0,0.29263397,0,0,681.5993,Superterran
GJ 251 b,1.79,3.85,336.0,0.0808,3342.0,0.36,0.35,GJ 251 b,0,0.62909696,0,0,362.47388,Superterran
Kepler-570 b,2.45,6.57,1009.0,0.0497,5496.0,0.9,0.93,Kepler-570 b,0,0.23930961,0,0,1088.2967,Superterran
Kepler-1396 b,2.07,4.94,786.0,0.1406,6195.0,1.27,1.18,Kepler-1396 b,0,0.26745611,0,0,862.84515,Superterran
K2-138 d,2.39,7.92,888.0,0.05893,5356.3,0.863,0.935,K2-138 d,0,0.24448437,0,0,1004.5165,Superterran
K2-138 f,2.904,1.63,653.0,0.10447,5356.3,0.863,0.935,K2-138 f,0,0.23943037,0,0,754.35414,Terran
Kepler-1542 e,0.76,0.363,1065.0,0.05649,5564.0,0.99,0.94,Kepler-1542 e,0,0.29017277,0,0,1257.8649,Subterran
Kepler-789 b,2.12,5.14,1419.0,0.0951,5870.0,1.02,1.01,Kepler-789 b,0,0.25254325,0,0,1241.1814,Superterran
Kepler-299 b,1.32,2.3,1258.0,0.04,5617.0,1.032,1.004,Kepler-299 b,0,0.28867463,0,0,1402.4763,Terran
K2-154 c,2.07,4.94,552.0,0.0677,4097.0,0.63,0.65,K2-154 c,0,0.31173614,0,0,615.36273,Superterran
Kepler-55 f,1.59,3.15,559.0,0.081,4503.0,0.619,0.631,Kepler-55 f,0,0.32518088,0,0,651.52789,Terran
Kepler-1073 d,1.48770949,2.82,1369.0,0.0352,5509.0,1.116,0.924,Kepler-1073 d,0,0.28117712,0,0,1524.5939,Terran
Kepler-804 c,1.14,1.55,890.0,0.08654,5817.0,1.05,1.01,Kepler-804 c,0,0.30088062,0,0,1002.6914,Terran
GJ 15 A b,1.55,3.03,550.0,0.072,3607.0,0.38,0.38,GJ 15 A b,0,0.53462708,0,0,413.3033,Terran
Kepler-135 c,1.16,1.65,975.0,0.103,6090.0,1.275,1.047,Kepler-135 c,0,0.29626911,0,0,1160.1307,Terran
TOI-1062 b,2.265,10.15,1077.0,0.052,5328.0,0.84,0.94,TOI-1062 b,0,0.24823389,0,0,1075.3907,Superterran
Kepler-1304 b,2.29,5.86,715.0,0.1202,5259.0,0.81,0.85,Kepler-1304 b,0,0.24483184,0,0,1198.7353,Superterran
Kepler-168 b,1.46,2.73,1240.0,0.056,6282.0,1.107,1.113,Kepler-168 b,0,0.28253301,0,0,1496.5165,Terran
Kepler-1310 b,1.44,2.67,1883.0,0.01452,5549.0,0.88,0.91,Kepler-1310 b,0,0.28196248,0,0,2117.3598,Terran
TOI-1062 c,3.1,9.78,859.0,0.08,5328.0,0.84,0.94,TOI-1062 c,0,0.22031359,0,0,867.6523,Superterran
Kepler-1404 b,2.01,4.7,596.0,0.1143,5261.0,0.8,0.84,Kepler-1404 b,0,0.29386246,0,0,687.70535,Superterran
Kepler-213 c,2.34,6.08,1060.0,0.057,5696.0,1.195,1.07,Kepler-213 c,0,0.24162766,0,0,1263.2465,Superterran
Kepler-1561 b,1.09,1.32,1682.0,0.0194,5957.0,1.11,1.07,Kepler-1561 b,0,0.29279452,0,0,2041.8539,Terran
Kepler-1338 b,0.92,0.721,2124.0,0.01937,5909.0,1.05,1.04,Kepler-1338 b,0,0.29257765,0,0,2387.2443,Terran
Kepler-53 d,2.12,37.1907,870.0,0.091,6085.0,0.958,0.966,Kepler-53 d,0,0.25877361,0,0,973.65439,Superterran
Kepler-542 b,1.57,3.09,698.0,0.10703,5526.0,0.9,0.93,Kepler-542 b,0,0.29512086,0,0,832.38998,Terran
Kepler-394 c,1.66,3.39,901.0,0.11,6402.0,1.132,0.87,Kepler-394 c,0,0.2859877,0,0,894.29166,Superterran
Kepler-1423 b,1.06,1.2,741.0,0.1586,4939.0,0.75,0.79,Kepler-1423 b,0,0.40127546,0,0,535.51782,Terran
HD 110067 c,2.388,6.3,699.0,0.1039,5266.0,0.788,0.798,HD 110067 c,0,0.26746318,0,0,724.6324,Superterran
Kepler-1512 b,1.18,1.76,322.0,0.13693,4372.0,0.67,0.73,Kepler-1512 b,0,0.81184745,0,0,327.39512,Terran
Kepler-825 b,1.53,2.96,1270.0,0.0453,5976.0,1.08,1.03,Kepler-825 b,0,0.27969552,0,0,1448.3597,Terran
Kepler-245 c,2.18,26.7,568.0,0.124,5100.0,0.795,0.856,Kepler-245 c,0,0.29441734,0,0,650.45114,Superterran
Kepler-1398 b,0.9,0.666,1510.0,0.03909,6126.0,1.18,1.13,Kepler-1398 b,0,0.29297174,0,0,1738.9316,Terran
Kepler-607 b,0.87,0.59,1874.0,0.0137,5196.0,0.8,0.84,Kepler-607 b,0,0.29180598,0,0,1987.2781,Terran
HD 110067 b,2.2,5.69,800.0,0.0793,5266.0,0.788,0.798,HD 110067 b,0,0.26366633,0,0,829.44755,Superterran
GJ 3988 b,1.74,3.69,348.0,0.0405,3273.0,0.19734,0.1842,GJ 3988 b,0,0.64622072,0,0,360.12064,Superterran
Kepler-1019 b,1.46,2.73,1164.0,0.0221,4433.0,0.67,0.7,Kepler-1019 b,0,0.28496659,0,0,1216.8285,Terran
TOI-2257 b,2.194,5.45,256.0,0.145,3430.0,0.313,0.328,TOI-2257 b,2,0.71601979,1,1,253.70072,Superterran
Kepler-97 b,1.48,3.51,1328.0,0.03563,5779.0,0.98,0.94,Kepler-97 b,0,0.28163376,0,0,1502.5909,Terran
Kepler-300 b,1.67,3.43,812.0,0.094,5986.0,0.9,1.07,Kepler-300 b,0,0.27648656,0,0,1141.1996,Superterran
K2-275 b,2.34,6.08,1166.0,0.0277,4841.0,0.69,0.77,K2-275 b,0,0.2420395,0,0,1228.6711,Superterran
Kepler-1559 b,0.72,0.299,1609.0,0.01835,5316.0,0.82,0.86,Kepler-1559 b,0,0.28443836,0,0,1829.3183,Subterran
Kepler-155 c,2.24,5.65,286.0,0.242,4508.0,0.62,0.635,Kepler-155 c,2,0.72876715,0,1,291.41898,Superterran
Kepler-307 b,2.43,7.44,797.0,0.09359,5367.0,0.814,0.907,Kepler-307 b,0,0.24825389,0,0,885.60662,Superterran
Kepler-755 c,1.26,2.13,1016.0,0.037,5043.0,0.77,0.82,Kepler-755 c,0,0.29362808,0,0,1154.3632,Terran
Kepler-1637 b,0.89,0.64,1093.0,0.0596,5789.0,1.02,1.02,Kepler-1637 b,0,0.29643695,0,0,1194.1322,Terran
Kepler-1348 b,1.94,4.42,636.0,0.1834,5911.0,1.04,1.04,Kepler-1348 b,0,0.28531733,0,0,755.48502,Superterran
Kepler-984 b,2.12,5.14,484.0,0.23688,5610.0,0.93,0.96,Kepler-984 b,0,0.33441367,0,0,560.43768,Superterran
Kepler-907 b,1.2,1.87,879.0,0.1225,6106.0,1.38,1.08,Kepler-907 b,0,0.29877274,0,0,1021.7802,Terran
Kepler-823 b,1.57,3.09,1277.0,0.0507,5643.0,0.96,0.98,Kepler-823 b,0,0.27734939,0,0,1549.4285,Terran
HD 63433 d,1.073,1.25,1040.0,0.0503,5688.0,0.912,0.99,HD 63433 d,0,0.29714636,0,0,1191.7684,Terran
K2-153 b,2.0,4.66,497.0,0.0614,3845.0,0.53,0.55,K2-153 b,0,0.36187516,0,0,528.5564,Superterran
Kepler-1082 b,1.12,1.46,1827.0,0.02571,5923.0,1.14,1.03,Kepler-1082 b,0,0.29221378,0,0,2150.1015,Terran
Kepler-334 b,1.12,1.46,1090.0,0.061,5828.0,1.068,1.022,Kepler-334 b,0,0.29636453,0,0,1202.9861,Terran
Kepler-1196 b,2.23,5.6,436.0,0.3179,5756.0,0.97,0.98,Kepler-1196 b,0,0.37504574,0,0,496.62692,Superterran
Kepler-333 b,1.32,28.2,480.0,0.087,4259.0,0.534,0.601,Kepler-333 b,0,0.37051522,0,0,571.69698,Terran
Kepler-1671 b,1.32557381,2.32,962.0,0.04946,5135.55,0.929771,0.866,Kepler-1671 b,0,0.29218342,0,0,1113.9989,Terran
Kepler-1158 b,2.34,6.08,1079.0,0.12643,6203.0,1.95,1.41,Kepler-1158 b,0,0.24104567,0,0,1321.8023,Superterran
Kepler-57 b,3.135,25.06,850.0,0.05988,5187.9,0.826,0.859,Kepler-57 b,0,0.25568651,0,0,964.60586,Superterran
TOI-1860 b,1.31,2.27,1885.0,0.0204,5752.0,0.94,0.99,TOI-1860 b,0,0.28727991,0,0,1907.0428,Terran
TOI-2260 b,1.62,3.26,2609.0,0.0097,5534.0,0.94,0.99,TOI-2260 b,0,0.27356897,0,0,2604.8916,Superterran
HD 219134 b,1.602,4.74,1015.0,0.03876,4699.0,0.778,0.81,HD 219134 b,0,0.28198425,0,0,1048.2953,Superterran
